wave_num,CAOX-1-1,CAOX-1-2,CAOX-1-3,CAOX-1-4,CAOX-1-5,CAOX-1-6,CAOX-2-1,CAOX-2-2,CAOX-2-3,CAOX-2-4,CAOX-2-5,CAOX-2-6,DCY-1-1,DCY-1-2,DCY-1-3,DCY-1-4,DCY-1-5,DCY-1-6,DCY-2-1,DCY-2-2,DCY-2-3,DCY-2-4,DCY-2-5,DCY-2-6,URIC-1-1,URIC-1-2,URIC-1-3,URIC-1-4,URIC-1-5,URIC-1-6,URIC-2-1,URIC-2-2,URIC-2-3,URIC-2-4,URIC-2-5,URIC-2-6,APA-1-1,APA-1-2,APA-1-3,APA-1-4,APA-1-5,APA-1-6,DCP-1-1,DCP-1-2,DCP-1-3,DCP-1-4,DCP-1-5,DCP-1-6
1.924059406,0.34301,0.3312,0.33141,0.36581,0.34987,0.36443,0.58655,0.60988,0.57355,0.58343,0.57078,0.57079,0.69266,0.67695,0.66978,0.63232,0.73333,0.66228,1.51358,1.19981,1.20844,1.29907,1.4797,1.26828,0.13853,0.15229,0.1267,0.14223,0.13717,0.13492,0.21572,0.2368,0.21819,0.21879,0.21165,0.21394,0.87856,0.8845,0.86745,0.86836,0.87107,0.85958,0.5048099611837528,0.49451514800461227,0.49373705639360593,0.49932460482725377,0.5009733072824948,0.48669806744077576
1.909592859,0.34756,0.34134,0.36022,0.3753,0.356,0.38203,0.61129,0.63517,0.60934,0.63188,0.59156,0.60696,0.63374,0.60843,0.62259,0.63123,0.70569,0.60828,1.41418,1.09727,1.21718,1.25862,1.46939,1.38977,0.14063,0.14756,0.12841,0.14425,0.13608,0.12819,0.21823,0.23457,0.21503,0.22259,0.21348,0.20848,0.87645,0.87977,0.86828,0.86932,0.86395,0.87087,0.4858965525448348,0.4903902591511275,0.49315854597142095,0.48437006926250653,0.49438057166355526,0.49307171993765075
1.895126313,0.36087,0.35471,0.37016,0.38259,0.36574,0.37327,0.65669,0.62875,0.66055,0.67479,0.64676,0.66782,0.61272,0.5769,0.58533,0.6334,0.66394,0.56442,1.25265,1.17957,1.17799,1.17757,1.36444,1.53464,0.13739,0.14205,0.13321,0.14745,0.14256,0.12414,0.21875,0.23751,0.20617,0.22614,0.22326,0.21438,0.86412,0.86918,0.86346,0.85701,0.84796,0.85124,0.4878620529481133,0.4727250494598009,0.47902671298113203,0.47043685969067095,0.47473426607573377,0.4759875274977463
1.880659766,0.38527,0.36929,0.35609,0.39558,0.36819,0.36048,0.68448,0.65185,0.71231,0.6932,0.6902,0.70459,0.61081,0.55761,0.54837,0.60148,0.61316,0.5464,1.08454,1.18777,1.13425,1.07766,1.24987,1.41356,0.13699,0.13674,0.12872,0.14555,0.14824,0.12752,0.21506,0.2418,0.18992,0.22741,0.22929,0.2268,0.86444,0.86049,0.85465,0.84552,0.85172,0.85648,0.47410391631001575,0.4737644544721552,0.4706780376719454,0.4682394538764552,0.47318944595563706,0.46271285873109586
1.866193219,0.40038,0.38736,0.35575,0.40166,0.36539,0.35981,0.66758,0.69247,0.71627,0.6677,0.69617,0.69865,0.59842,0.53105,0.52579,0.55929,0.58281,0.5379,0.97653,1.05767,1.06878,1.00218,1.16499,1.14714,0.13368,0.12964,0.12096,0.14049,0.14309,0.13675,0.21144,0.2407,0.18327,0.23018,0.22374,0.23048,0.83917,0.86454,0.8484,0.85754,0.83642,0.85491,0.4755337383784478,0.46264110666664915,0.46049711978694285,0.46378679197220757,0.4559472416704772,0.4580045580825379
1.851726373,0.38335,0.39217,0.37273,0.38886,0.35982,0.3612,0.61904,0.69109,0.6811,0.6289,0.67488,0.67119,0.56085,0.50718,0.51956,0.53407,0.55134,0.52596,0.95872,1.00121,1.01478,0.99954,1.10945,1.00026,0.11779,0.12549,0.12415,0.1349,0.13217,0.13987,0.2033,0.23231,0.1987,0.23288,0.2117,0.21408,0.84793,0.84976,0.86046,0.84426,0.84178,0.83159,0.46468226566273585,0.4632537654518868,0.45578309518773585,0.4532461351900943,0.4476028896641509,0.4537752443783019
1.837259826,0.35007,0.37111,0.36248,0.36887,0.34589,0.35622,0.58401,0.65001,0.64412,0.61582,0.64977,0.63608,0.52504,0.49774,0.49918,0.51086,0.49506,0.51643,1.00601,1.02929,1.00809,1.0356,1.08543,0.94205,0.10446,0.13102,0.13693,0.12988,0.123,0.13725,0.19536,0.22222,0.22345,0.22643,0.20652,0.19532,0.85047,0.84004,0.84101,0.84871,0.84854,0.84659,0.46429429661908755,0.4487977719077083,0.4484731609753538,0.4459896601221813,0.45151653464467745,0.44187172322632384
1.822793279,0.32767,0.33839,0.32661,0.3478,0.3331,0.34759,0.57617,0.62396,0.60816,0.61805,0.61846,0.60359,0.50945,0.48893,0.45966,0.48454,0.4506,0.51175,1.01685,0.9894,0.99631,1.01799,1.06951,0.92074,0.112,0.13893,0.14683,0.12683,0.12048,0.13936,0.19713,0.21806,0.23454,0.21446,0.2116,0.196,0.84551,0.85395,0.8323,0.83539,0.82868,0.82568,0.4574599193142633,0.4438169716778186,0.44253917327226006,0.43228023619491346,0.4374538450182486,0.43343727928384895
1.808326733,0.3216,0.30625,0.30225,0.33258,0.32996,0.33939,0.58746,0.60861,0.57296,0.60503,0.57429,0.56903,0.48352,0.4674,0.43141,0.46478,0.44324,0.50283,0.93892,0.85332,0.92356,0.9856,1.04302,0.90879,0.13377,0.1362,0.14763,0.12597,0.1283,0.14089,0.20643,0.21817,0.22461,0.20811,0.2187,0.20589,0.8416,0.83113,0.83054,0.83182,0.81129,0.82876,0.4489224894236497,0.4384211082398005,0.4369818642667014,0.4335746759925011,0.4329659948676979,0.42467984356208677
1.793859886,0.31861,0.28667,0.31272,0.32238,0.33008,0.32813,0.58284,0.57595,0.54258,0.56769,0.53475,0.53073,0.45146,0.44807,0.43074,0.4478,0.45718,0.47886,0.87687,0.77046,0.83252,0.9778,1.01975,0.90269,0.15022,0.13061,0.14494,0.12545,0.14075,0.13235,0.21187,0.21933,0.20563,0.2034,0.22038,0.19949,0.82822,0.82618,0.8331,0.82261,0.82474,0.8051,0.43098912920545357,0.4266428523171473,0.4220965830904037,0.41833761504551653,0.42390243976213937,0.41657410520094384
1.779393339,0.30474,0.28253,0.33785,0.29944,0.32058,0.31164,0.52677,0.5355,0.51473,0.51766,0.50651,0.51261,0.43446,0.43968,0.44282,0.42486,0.45425,0.44628,0.84401,0.78778,0.809,0.92891,0.97028,0.888,0.1507,0.13801,0.14464,0.12636,0.14405,0.12411,0.20114,0.21833,0.19536,0.19346,0.21104,0.1881,0.82764,0.83526,0.82207,0.81495,0.8139,0.80741,0.43476164268856854,0.42400788115332994,0.41880307809821704,0.4170305611541165,0.4223693113459886,0.41799697961179844
1.764926793,0.27899,0.2777,0.32853,0.27275,0.2962,0.29449,0.46936,0.49654,0.49343,0.47534,0.47484,0.50738,0.41332,0.43416,0.44845,0.39957,0.41425,0.42758,0.80534,0.82761,0.85668,0.87149,0.88116,0.84303,0.14045,0.15424,0.14383,0.13414,0.13691,0.12572,0.18267,0.21403,0.19537,0.18754,0.19755,0.19398,0.82144,0.80571,0.81852,0.82087,0.81727,0.81017,0.4355650019764151,0.413073389395283,0.41190509560471705,0.4116318047863208,0.4093238680179245,0.40892103841556615
1.750460246,0.24792,0.26319,0.3013,0.26488,0.27382,0.2723,0.45118,0.45501,0.48729,0.45761,0.44104,0.4855,0.39941,0.42789,0.44877,0.39392,0.37049,0.42681,0.78854,0.78374,0.89524,0.88347,0.79995,0.78926,0.13247,0.16594,0.14144,0.14343,0.13211,0.1257,0.17747,0.20411,0.20436,0.20115,0.19452,0.20497,0.80762,0.81857,0.79553,0.80256,0.78649,0.78824,0.41540067889124266,0.4038214092024121,0.4040937476005244,0.40402123534923967,0.39897950198500265,0.39460854575721044
1.735993699,0.22116,0.24421,0.28753,0.2641,0.26626,0.24974,0.46146,0.42734,0.49434,0.4591,0.42876,0.45138,0.4125,0.41098,0.4439,0.4095,0.35798,0.42791,0.77133,0.7185,0.8522,0.93008,0.76897,0.75084,0.13068,0.16126,0.14379,0.13908,0.13242,0.11923,0.18724,0.19122,0.21745,0.22879,0.20259,0.20705,0.82348,0.82882,0.8185,0.80754,0.79847,0.79536,0.42112702840487426,0.4089060281520441,0.40695078860550316,0.40340149872845915,0.40097905405314466,0.3920372635970126
1.721526853,0.2071,0.23096,0.27573,0.2502,0.25279,0.23653,0.4548,0.42104,0.48898,0.4605,0.43756,0.42657,0.41781,0.38668,0.42087,0.42191,0.36886,0.42546,0.70648,0.69548,0.7903,0.94094,0.79625,0.74061,0.12954,0.14295,0.14513,0.12616,0.13016,0.12022,0.19542,0.1899,0.21079,0.24414,0.21063,0.20645,0.81651,0.8054,0.79316,0.80889,0.78951,0.79431,0.40759466034591196,0.3856359533838574,0.39416728428621595,0.3860582781442348,0.38360230478831236,0.38860781939177147
1.707060306,0.20819,0.23222,0.24843,0.22862,0.22642,0.22812,0.40977,0.41457,0.45121,0.44421,0.43415,0.41601,0.39425,0.37693,0.38544,0.41726,0.37593,0.41817,0.64931,0.67656,0.75766,0.87957,0.82841,0.71724,0.12531,0.12798,0.12814,0.11931,0.12286,0.12828,0.19269,0.20179,0.18386,0.23853,0.21052,0.2051,0.82147,0.78964,0.80089,0.78768,0.77262,0.7821,0.3998258956456215,0.39951792222160465,0.39366044641048764,0.3843264863084426,0.38690417494210805,0.3907845043340325
1.692593759,0.22571,0.24494,0.21687,0.20623,0.21355,0.22141,0.35624,0.38907,0.39532,0.40983,0.40609,0.40213,0.37034,0.3746,0.35941,0.39514,0.36765,0.41212,0.63894,0.6597,0.72146,0.79413,0.78965,0.66836,0.1214,0.11885,0.0995,0.11738,0.11185,0.12253,0.18434,0.20885,0.16634,0.22215,0.19737,0.19668,0.80745,0.79655,0.79131,0.78732,0.77217,0.77933,0.4024744696147799,0.3855186191330713,0.38530120270487406,0.38449229012526204,0.3782042929577044,0.3726355906430817
1.678127213,0.2469,0.25439,0.20768,0.19346,0.21246,0.21618,0.32567,0.36297,0.35689,0.3814,0.37973,0.37584,0.35742,0.36648,0.34618,0.3699,0.35312,0.41409,0.65715,0.6699,0.69058,0.74028,0.71462,0.62394,0.12152,0.11367,0.08689,0.11911,0.10179,0.1037,0.17428,0.20503,0.16815,0.20492,0.1778,0.18388,0.79506,0.7921,0.79108,0.78269,0.78316,0.77793,0.394257329116824,0.37814619307426633,0.383206658747327,0.3683571024984278,0.3703064984058702,0.3726500485225368
1.663660366,0.25406,0.25189,0.22704,0.20095,0.20553,0.21063,0.33125,0.35835,0.35093,0.3692,0.36374,0.35938,0.34523,0.36924,0.33641,0.36059,0.33403,0.41253,0.67942,0.68951,0.67273,0.72102,0.66749,0.60467,0.12408,0.11552,0.09831,0.11917,0.09633,0.0936,0.168,0.2009,0.17471,0.19613,0.16543,0.17447,0.778,0.78801,0.78384,0.78576,0.76403,0.75734,0.38288615748547455,0.3662619291433665,0.3718840499309911,0.36580952810854744,0.36011796225715786,0.3563080381019402
1.649193819,0.24376,0.24613,0.252,0.21734,0.1955,0.21119,0.36344,0.36544,0.36282,0.36196,0.3541,0.36294,0.34155,0.38485,0.33202,0.36587,0.32037,0.4025,0.68479,0.6938,0.66117,0.71242,0.65386,0.62406,0.12918,0.1203,0.1212,0.10543,0.09336,0.10091,0.17102,0.20152,0.18071,0.19499,0.16499,0.1724,0.80157,0.78877,0.77572,0.76257,0.76276,0.7589,0.3760962501912998,0.3671569376338575,0.36736078749119494,0.36070994164889936,0.3592343034078616,0.3567975957736897
1.634727273,0.22727,0.24293,0.25075,0.21788,0.19107,0.22023,0.38873,0.37369,0.37245,0.35176,0.35138,0.36833,0.33854,0.38832,0.34609,0.35226,0.32651,0.39144,0.69444,0.65354,0.66072,0.68956,0.66611,0.67144,0.13642,0.12568,0.1397,0.08946,0.09208,0.11663,0.16906,0.19437,0.18821,0.19149,0.17307,0.17378,0.77805,0.75451,0.76981,0.76903,0.74919,0.75918,0.368759478886366,0.3578221060486628,0.35707852698290504,0.35140130780351336,0.35734467171384376,0.3474599332466701
1.620260726,0.22294,0.24096,0.2291,0.2047,0.19556,0.2272,0.37906,0.38238,0.36616,0.33726,0.3513,0.35953,0.3277,0.37899,0.37881,0.31073,0.34217,0.3882,0.71479,0.61578,0.66828,0.67612,0.6963,0.72278,0.14018,0.13209,0.14262,0.09161,0.095,0.12425,0.16073,0.18177,0.1922,0.18759,0.17977,0.17829,0.7678,0.75523,0.76813,0.75062,0.73677,0.74174,0.359735203479182,0.34764580957063457,0.3388444248745674,0.3499991573432615,0.3410410924638699,0.33911547758259053
1.605794179,0.22599,0.2391,0.20852,0.20374,0.20752,0.21941,0.35353,0.37805,0.34556,0.32528,0.35361,0.33776,0.33666,0.37908,0.39718,0.29252,0.34849,0.39404,0.709,0.66037,0.68486,0.70718,0.72101,0.75713,0.13382,0.14103,0.12861,0.10943,0.10202,0.1124,0.1669,0.18001,0.18838,0.18615,0.17737,0.18757,0.75682,0.74208,0.74412,0.73939,0.72008,0.73428,0.35151996829166665,0.3361329085750002,0.340357536575,0.34061996071666656,0.3262835358583333,0.33605914267500014
1.591327333,0.22573,0.23557,0.20001,0.21962,0.21054,0.19594,0.35649,0.37222,0.33002,0.32044,0.36171,0.31845,0.36721,0.38186,0.38739,0.32371,0.35444,0.39536,0.69408,0.75523,0.73577,0.76555,0.74096,0.77547,0.12154,0.15003,0.10841,0.12367,0.10641,0.09393,0.18189,0.18823,0.18393,0.1821,0.17372,0.19138,0.75532,0.7432,0.73282,0.75504,0.72587,0.73351,0.34876119480728884,0.3358422048981123,0.33364576405364443,0.33397965764027265,0.32924403302364963,0.32787880932899843
1.576860786,0.22847,0.22858,0.19136,0.23029,0.19613,0.17759,0.39469,0.39085,0.32798,0.32219,0.37116,0.3107,0.40998,0.38307,0.38577,0.37468,0.37974,0.39218,0.72164,0.76142,0.84345,0.78584,0.76875,0.83514,0.11957,0.14834,0.098,0.12093,0.10524,0.09276,0.18744,0.19596,0.18203,0.18118,0.1792,0.18766,0.73357,0.72325,0.74275,0.73348,0.73139,0.73792,0.3334349368081804,0.3271689437402202,0.3289088327431567,0.3368254157348715,0.32425814110498163,0.32872130166481384
1.562394239,0.22286,0.21321,0.18137,0.21597,0.18231,0.18195,0.4127,0.40795,0.3252,0.32841,0.37233,0.30748,0.45835,0.40514,0.42492,0.40791,0.41785,0.40175,0.79064,0.7326,0.99857,0.81763,0.79508,0.95845,0.12906,0.13175,0.10695,0.10934,0.10886,0.10917,0.19257,0.19827,0.1797,0.1835,0.19025,0.1907,0.73634,0.72486,0.71793,0.7298,0.7161,0.70666,0.32786086982863144,0.31951320979795494,0.31994887573529107,0.32489893217210286,0.32211138264960665,0.31226920393927643
1.547927693,0.20088,0.19613,0.19337,0.18835,0.18826,0.19909,0.36769,0.3825,0.31946,0.32946,0.36604,0.30479,0.48109,0.45619,0.49384,0.43529,0.46948,0.43355,0.87357,0.79992,1.18673,0.93146,0.85321,0.99406,0.13359,0.1161,0.13042,0.10446,0.12784,0.12255,0.21756,0.20576,0.18892,0.18252,0.20131,0.20759,0.71862,0.72161,0.71484,0.70988,0.70511,0.71738,0.3162297620577348,0.3099921396590982,0.3135309675386995,0.31139422611179873,0.310444761490404,0.3099594987199792
1.533460846,0.17758,0.18906,0.21482,0.17471,0.20948,0.20782,0.32027,0.33689,0.32065,0.31232,0.35434,0.30722,0.47939,0.51693,0.57598,0.49047,0.55879,0.4901,1.00072,1.02983,1.37141,1.07136,1.00869,0.96597,0.13674,0.11592,0.15547,0.11345,0.16008,0.13077,0.25461,0.22407,0.21787,0.18815,0.21289,0.23002,0.71054,0.70988,0.70272,0.6934,0.68714,0.68346,0.3055433596471946,0.30734953300597795,0.3026971024274777,0.29638555542055584,0.29948347153141064,0.2993906174036707
1.518994299,0.17107,0.188,0.21589,0.18217,0.2199,0.20108,0.30754,0.30268,0.31493,0.27395,0.3384,0.30905,0.50266,0.56885,0.67366,0.57383,0.65526,0.57837,1.09628,1.27673,1.40721,1.16297,1.24357,1.102,0.15637,0.12958,0.17528,0.13662,0.19401,0.15138,0.28259,0.25188,0.26033,0.20936,0.22736,0.25111,0.71196,0.69734,0.68208,0.6828,0.67439,0.69728,0.30360092001945466,0.2907260966859465,0.2965630933984793,0.29828160320802305,0.29437427997147353,0.29078509639129524
1.504527753,0.17951,0.18633,0.19794,0.19389,0.20784,0.18469,0.31829,0.28186,0.28785,0.23552,0.32756,0.29992,0.55541,0.61148,0.75246,0.64006,0.70275,0.70514,1.10819,1.3668,1.40114,1.2284,1.36827,1.43743,0.19948,0.16258,0.19081,0.18081,0.21898,0.18844,0.3258,0.29828,0.31478,0.2569,0.26434,0.2926,0.67924,0.6833,0.67307,0.68959,0.6735,0.67667,0.2962017703490299,0.2917320409231253,0.29394991478405874,0.2858280336389617,0.2909640828913477,0.2865463710662297
1.490061206,0.18772,0.18373,0.17365,0.1909,0.19339,0.16181,0.32852,0.27547,0.26288,0.22101,0.32206,0.28697,0.59649,0.6353,0.76234,0.6601,0.74095,0.84267,1.22817,1.39686,1.32816,1.18031,1.37966,1.62549,0.26471,0.22707,0.224,0.25765,0.25122,0.23976,0.43418,0.37741,0.40681,0.35609,0.35918,0.38057,0.68468,0.68406,0.66629,0.68176,0.67902,0.67089,0.2917943667066038,0.2853844572029351,0.28836820358710696,0.28109966609454934,0.28212392569035644,0.27909964529234804
1.475594659,0.19423,0.17674,0.16217,0.18007,0.18906,0.1387,0.32354,0.28649,0.26711,0.23306,0.30905,0.28352,0.60739,0.64543,0.7073,0.6629,0.78529,0.88319,1.33174,1.33768,1.4231,1.12569,1.19786,1.73183,0.35512,0.32571,0.31701,0.37835,0.3274,0.31929,0.61888,0.52498,0.58865,0.52727,0.52669,0.52041,0.65328,0.67611,0.65809,0.65208,0.65726,0.65675,0.2789826190070231,0.27905597744140465,0.2757935963540879,0.28317682393291405,0.2717184272471698,0.2719622771898847
1.461127813,0.20462,0.17027,0.17658,0.17434,0.18826,0.12604,0.30249,0.30327,0.28682,0.25697,0.28663,0.29088,0.58619,0.66776,0.65546,0.63509,0.71723,0.7768,1.34325,1.18214,1.27313,1.20005,1.15853,1.41206,0.47624,0.45904,0.45812,0.5506,0.44245,0.43462,0.81968,0.77947,0.87713,0.77104,0.74726,0.70631,0.66513,0.67491,0.66918,0.6636,0.65121,0.66472,0.2878457313977453,0.2634718844541165,0.26915160581048764,0.27487209257587847,0.2705648349911904,0.271133195453225
1.446661266,0.20942,0.16961,0.18532,0.17204,0.1837,0.1277,0.27763,0.30284,0.29585,0.27276,0.26974,0.29671,0.5446,0.66717,0.63214,0.57333,0.6117,0.60423,1.18666,1.04839,1.17579,1.33653,1.24377,1.28912,0.57119,0.59171,0.54916,0.69138,0.51724,0.52703,0.97078,1.00578,1.08954,1.03716,0.95662,0.90547,0.66075,0.65297,0.65182,0.64527,0.64894,0.65809,0.2664544816743187,0.2639636086111111,0.2598168713658281,0.26019742704905663,0.2764421828274633,0.26721750579989517
1.432194719,0.18776,0.16396,0.16316,0.16432,0.16582,0.1409,0.25594,0.27861,0.28949,0.27666,0.25883,0.28307,0.51671,0.59084,0.5996,0.51024,0.5577,0.48636,0.99548,0.97499,1.07967,1.1954,1.25547,1.20824,0.52904,0.59767,0.54752,0.63125,0.48521,0.50992,0.95396,0.92655,0.99134,1.05343,0.95631,0.95655,0.63873,0.64707,0.63277,0.63119,0.64096,0.62949,0.25149747859591204,0.2531329558325472,0.26082277873689724,0.2505258863295595,0.25113523402348,0.25576747182783044
1.417728173,0.15166,0.14817,0.14282,0.14841,0.14209,0.15317,0.24365,0.26224,0.28219,0.2735,0.25608,0.25863,0.49359,0.49815,0.53461,0.44743,0.50628,0.40526,0.86122,1.06437,1.03472,1.11041,1.06166,1.00971,0.40843,0.47137,0.47184,0.4531,0.39746,0.4106,0.74502,0.68202,0.73586,0.81311,0.76803,0.80028,0.65301,0.64539,0.63912,0.63212,0.64489,0.63542,0.26373040807960146,0.25035543958888307,0.25115604021830096,0.24874719276890406,0.25217879167184054,0.2542360782636601
1.403261326,0.13499,0.13607,0.14761,0.13757,0.1342,0.15458,0.2438,0.26347,0.27963,0.2656,0.25894,0.24413,0.43455,0.44651,0.45036,0.39596,0.4816,0.34882,0.80396,0.96981,1.00538,0.96565,0.88225,0.86521,0.30868,0.33838,0.35554,0.31388,0.30848,0.30841,0.55128,0.49056,0.51877,0.57539,0.56898,0.59403,0.61013,0.63071,0.63764,0.62748,0.60996,0.64496,0.24618939750000005,0.2435562937380503,0.24309330424465417,0.24557001696886788,0.24785597354811328,0.25720385303553467
1.388794779,0.13834,0.14103,0.16548,0.14677,0.1476,0.153,0.2474,0.24697,0.26999,0.2646,0.25192,0.23382,0.36785,0.41744,0.38297,0.38125,0.47539,0.32575,0.72721,0.85108,0.95078,0.81506,0.8107,0.7738,0.23502,0.2357,0.25006,0.24195,0.23662,0.23102,0.42482,0.38883,0.3892,0.40141,0.41861,0.42853,0.62458,0.62909,0.61493,0.62113,0.61343,0.6035,0.2353975802615102,0.2305775805222863,0.24348774408070264,0.24024624446811746,0.23817458086198215,0.2347933360413214
1.374328233,0.14387,0.15655,0.17717,0.16389,0.17691,0.15147,0.2403,0.2111,0.24725,0.25419,0.2359,0.21207,0.32947,0.39658,0.35709,0.39232,0.41572,0.32489,0.64559,0.80884,0.87479,0.71468,0.77987,0.7173,0.17891,0.16466,0.17919,0.19155,0.18545,0.18498,0.31438,0.33226,0.31564,0.29135,0.31585,0.3221,0.62422,0.60402,0.61135,0.61666,0.60411,0.61405,0.2432097951854221,0.23668277275306762,0.2486129342501311,0.2403115285222339,0.2422565720060828,0.24023066006135288
1.359861686,0.13817,0.15635,0.17553,0.16688,0.20208,0.1424,0.21702,0.18537,0.21083,0.21126,0.21888,0.19045,0.29849,0.37495,0.3654,0.38337,0.33924,0.31621,0.61755,0.74109,0.76533,0.65233,0.71826,0.64915,0.13887,0.12646,0.14025,0.138,0.15072,0.16608,0.22586,0.27436,0.25716,0.22215,0.24816,0.25833,0.60815,0.63153,0.62487,0.60413,0.61258,0.6219,0.23620337938532496,0.24009634462274634,0.23930613795786165,0.22886868402463315,0.23691889600251573,0.22982220266740047
1.34539514,0.11743,0.14092,0.17082,0.1597,0.20702,0.13447,0.19277,0.18699,0.16929,0.16394,0.21676,0.17989,0.26211,0.34748,0.36862,0.33789,0.30242,0.30102,0.62094,0.60559,0.69345,0.61264,0.65788,0.59115,0.10738,0.10983,0.12127,0.10039,0.13482,0.15675,0.18122,0.20998,0.21844,0.18828,0.20864,0.21191,0.60387,0.6027,0.60587,0.59678,0.59926,0.60461,0.24898672534556898,0.22140608570214995,0.22873106163922388,0.22471958545988457,0.23721293125852122,0.23234915566334552
1.330928293,0.11646,0.13946,0.17258,0.15293,0.20113,0.13153,0.17798,0.21034,0.15255,0.1482,0.23723,0.17456,0.23727,0.32543,0.3527,0.28893,0.28583,0.2901,0.63796,0.51558,0.67257,0.60704,0.62024,0.56108,0.08425,0.10176,0.11895,0.08624,0.1356,0.14164,0.16531,0.17204,0.21629,0.17975,0.18765,0.17293,0.60142,0.59634,0.59826,0.59324,0.59193,0.60466,0.22637503946906126,0.23195925407173568,0.23559770741562658,0.23122502327309913,0.2314646502094389,0.22974093885254332
1.316461746,0.14647,0.15301,0.16682,0.14012,0.18591,0.12252,0.18024,0.21962,0.17687,0.16995,0.2502,0.18765,0.22735,0.30747,0.33294,0.25671,0.27224,0.26885,0.63563,0.49028,0.63292,0.60841,0.5897,0.52737,0.0808,0.102,0.13725,0.08978,0.13924,0.12468,0.16994,0.16663,0.21541,0.17079,0.17486,0.15505,0.5818,0.60839,0.59292,0.58073,0.57231,0.58448,0.22757389078458312,0.21654452935123236,0.22604686028358678,0.22060045630613534,0.22907007414567387,0.21803866719947573
1.3019952,0.15404,0.14902,0.13777,0.13002,0.15862,0.1111,0.18212,0.19671,0.21653,0.20964,0.23074,0.22148,0.24379,0.28873,0.29173,0.25094,0.26002,0.24727,0.51526,0.49863,0.54092,0.55312,0.53799,0.49045,0.09817,0.1104,0.16135,0.10773,0.13659,0.11002,0.18164,0.16948,0.17397,0.15656,0.1712,0.16518,0.58982,0.59689,0.58154,0.5838,0.59334,0.5936,0.2358683787205034,0.2267789055374934,0.2221350118091243,0.2194702559937074,0.22537370141583632,0.22303544675406392
1.287528653,0.13172,0.12073,0.11287,0.1423,0.12952,0.10956,0.16244,0.19028,0.22765,0.23096,0.20001,0.23812,0.27889,0.27259,0.23307,0.25826,0.22298,0.24097,0.38855,0.49084,0.45389,0.46564,0.46975,0.45911,0.11971,0.11695,0.15196,0.12803,0.1211,0.09461,0.17408,0.16604,0.1315,0.15381,0.16966,0.18316,0.58741,0.59113,0.57231,0.57378,0.56779,0.59042,0.22362644839874216,0.21925710953637317,0.22007607777180296,0.21642439599413,0.21733456754208594,0.21751627497374212
1.273061806,0.12301,0.09865,0.11705,0.16869,0.10524,0.11601,0.1573,0.20303,0.21082,0.22123,0.18183,0.2295,0.28881,0.25953,0.21101,0.26785,0.18121,0.24039,0.35092,0.45139,0.41042,0.42439,0.4193,0.42898,0.12832,0.11326,0.1193,0.14015,0.10003,0.08399,0.16862,0.15787,0.12908,0.16856,0.14866,0.18887,0.58018,0.5612,0.56081,0.55317,0.55494,0.56235,0.2085007681216572,0.20113878612060837,0.2186885043951757,0.2011071967508129,0.20600147698038815,0.20404811155186164
1.25859526,0.12043,0.09857,0.11065,0.17122,0.09304,0.1162,0.17673,0.18448,0.18645,0.19354,0.17765,0.21901,0.26627,0.24748,0.21933,0.28051,0.16942,0.23395,0.35125,0.40797,0.4153,0.43045,0.38364,0.41722,0.11795,0.10654,0.10448,0.13791,0.09828,0.08536,0.1744,0.15429,0.14689,0.18682,0.12422,0.18205,0.56464,0.57206,0.54594,0.56324,0.5499,0.56166,0.2193071648379653,0.21107426148715253,0.2079833745464079,0.20026812864394322,0.1932771691536444,0.20653532388463555
1.244128713,0.10951,0.11109,0.07407,0.13484,0.09714,0.10893,0.19054,0.15032,0.16793,0.17379,0.18334,0.21838,0.23977,0.23515,0.2166,0.28091,0.17492,0.23549,0.3452,0.38382,0.42835,0.44514,0.38234,0.43406,0.10833,0.11364,0.11149,0.1305,0.12091,0.10733,0.18366,0.17361,0.17035,0.20678,0.14497,0.19435,0.56527,0.56649,0.5604,0.56141,0.56275,0.54973,0.2077595920482181,0.21398388267662477,0.2185467550805556,0.21330947612211754,0.20755117337300846,0.21479553592950712
1.229662166,0.09611,0.12119,0.06545,0.09451,0.10261,0.10793,0.18436,0.15017,0.16534,0.1741,0.18512,0.22423,0.21038,0.21416,0.2067,0.26073,0.18336,0.25525,0.3565,0.37722,0.40693,0.43139,0.42043,0.45322,0.12152,0.14658,0.13277,0.14361,0.14655,0.14768,0.21696,0.21995,0.22144,0.24953,0.2175,0.2524,0.54244,0.5626,0.55064,0.55967,0.53662,0.55532,0.20856753723523863,0.20685191382737286,0.2015407770321972,0.19343826342149975,0.19906959184960674,0.20202308837944416
1.21519562,0.08959,0.13062,0.10659,0.0902,0.09841,0.11219,0.18732,0.17399,0.16508,0.19061,0.16974,0.2275,0.19551,0.19834,0.2012,0.22625,0.19072,0.26246,0.3948,0.41118,0.37649,0.39029,0.45376,0.43795,0.15489,0.20242,0.15801,0.17738,0.16477,0.17893,0.26836,0.2643,0.29273,0.32152,0.2892,0.3424,0.56861,0.55173,0.56121,0.54474,0.54345,0.55758,0.20940578813948615,0.19769226109281593,0.21247846693130576,0.20353138220555847,0.199544799417934,0.20041578589092812
